transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-EAEA3A74CD93,USR0095,7945.3829206474,2024-02-14T21:30:58,JAI,JAI,Food,DEV-5606AABA,desktop,Card,5007.31,failed,94.135.89.68,5300.7474178587,0
TXN-CC0C2E28C626,USR0008,4814.83,2024-02-29T17:00:41,mumbai,delhi,Travel,DEV-384367BB,tablet,UPI,659.09,success,227.209.94.83,,0
TXN-8B6BA6A76569,USR0064,,2024-02-29T08:20:03,chennai,JAI,Groceries,DEV-A83C6D70,mobile,NetBanking,,failed,223.151.111.44,,1
TXN-9345FC98DDBF,USR0035,1825.24,2024-02-27T15:17:44,mumbai,kolkata,Groceries,DEV-0FFC5CEB,tablet,,37205.04,success,155.11.50.64,,0
TXN-5BE455E7D913,USR0054,Rs 1110,2024-04-10T23:23:47,hyd,ahmedabad,Food,DEV-F44440A4,desktop,Card,,success,204.56.164.93,,0
TXN-02868BBC0F5F,USR0106,9380.2885,2024-04-05T20:09:09,mumbai,mumbai,,DEV-310EC7B5,desktop,UPI,127476.72,failed,221.194.129.146,,0
TXN-013928957E9C,USR0083,8718.51,2024-03-09T18:35:56,bangalore,kolkata,Gaming,DEV-17CBCB3C,desktop,Wallet,,failed,70.74.238.79,,0
TXN-E937E8329DAD,USR0031,13822.133,2024-01-17T08:18:40,mumbai,bangalore,Gaming,DEV-2BE85AAA,desktop,NetBanking,167899.45,failed,15.73.134.43,,0
TXN-BFB10656DB80,USR0101,₹12989,2024-02-05T12:58:51,pune,kolkata,Food,DEV-930B78DC,desktop,UPI,191826.62,failed,195.239.23.41,,0
TXN-8460EC342112,USR0056,,2024-01-25T00:31:18,pune,bangalore,,DEV-CC6325E8,mobile,Card,167240.59,success,171.189.54.144,,0
TXN-38628213FD2F,USR0105,7957.4348124647,2024-03-16T11:41:50,ahmedabad,chennai,Fashion,DEV-BE9098EC,mobile,Card,112093.52,failed,88.2.211.132,,0
TXN-CE2CA2E2FB3B,USR0071,9761.0167,2024-04-24T05:38:59,chennai,delhi,Electronics,DEV-0CF01461,tablet,Wallet,142605.88,failed,101.202.250.208,,0
TXN-8725CF06D2E8,USR0012,6906.6929,2024-01-23T20:35:53,JAI,delhi,Fashion,DEV-6D95B1ED,mobile,NetBanking,59941.4,pending,36.195.87.133,,0
TXN-91A90B9235B3,USR0118,3175.58,2024-04-29T05:15:44,bangalore,chennai,,DEV-0AD42C96,tablet,,20619.35,pending,69.36.255.128,,0
TXN-9EFEF1849FBC,USR0028,4159.3347826851,10-01-2024 12:48,mumbai,ahmedabad,Travel,DEV-04E882A5,tablet,Wallet,128302.46,pending,159.253.69.102,,0
TXN-02861EE5ACC8,USR0116,8482.44,2024-02-07T11:21:30,mumbai,kolkata,Groceries,DEV-4B189EF0,desktop,,80199.39,failed,9.179.42.35,,0
TXN-F13DDD992F51,USR0089,₹325,2024-03-17T20:00:53,hyd,pune,Groceries,DEV-74AB13A3,mobile,UPI,25007.59,pending,126.78.123.22,6870.45694992,0
TXN-EDF8EE174D04,USR0046,11496.72,11-03-2024 18:35,JAI,chennai,Gaming,DEV-FC8D490A,mobile,Wallet,,failed,131.15.173.181,,0
TXN-376D3B328FCB,USR0021,9749.8108,2024-03-24T09:43:54,ahmedabad,kolkata,Gaming,DEV-1A2C61A4,tablet,Card,178791.63,success,189.168.107.206,,0
TXN-0EF958D5402B,USR0017,10154.08,2024-01-13T10:10:24,kolkata,delhi,Gaming,DEV-A510D2F6,mobile,,50066.21,failed,224.70.100.114,,0
TXN-5428C8F4262B,USR0032,1510.7273099677,2024-02-26T13:09:49,pune,JAI,Groceries,DEV-A835E08D,desktop,UPI,33611.72,failed,192.5.44.64,,0
TXN-DA4E84E398AC,USR0099,10676.25,2024-01-31T12:57:12,pune,bangalore,Gaming,DEV-83889C35,desktop,NetBanking,68835.57,failed,135.184.233.242,,0
TXN-AD4E5B18278F,USR0077,2477.3475,2024-02-16T02:01:11,chennai,ahmedabad,Fashion,DEV-6E280EF9,desktop,Card,115228.88,pending,137.176.209.242,,0
TXN-6763B3F5429B,USR0025,₹4974,2024-03-27T00:45:36,kolkata,chennai,Travel,DEV-B5454749,tablet,Wallet,145642.67,pending,183.195.122.219,,0
TXN-58F289313610,USR0022,2477.3907962117,31-01-2024 09:28,kolkata,mumbai,Fashion,DEV-093F400E,mobile,Wallet,123626.1,success,215.20.202.42,,0
TXN-4F1964664B5B,USR0112,₹11745,2024-04-13T10:57:07,delhi,ahmedabad,Travel,DEV-24FA95F5,tablet,UPI,94670.37,pending,90.1.24.105,,0
TXN-1E5B3227F91F,USR0077,6693.63,2024-02-12T16:29:39,chennai,JAI,Gaming,DEV-176E82CE,tablet,Wallet,13654.92,failed,182.97.13.166,,1
TXN-D8A8CAF7D3B8,USR0061,5363.4994,2024-02-05T20:31:42,JAI,hyd,Gaming,DEV-5867E07C,mobile,,36404.93,success,231.65.74.95,,1
TXN-68A1D7A58E75,USR0048,₹4199,2024-04-21T23:44:53,bangalore,mumbai,Groceries,DEV-518F4214,mobile,NetBanking,128460.16,failed,97.40.42.129,,0
TXN-FDD24D7AA366,USR0078,13952.6355,11-02-2024 10:39,JAI,bangalore,Travel,DEV-B9CE34BC,mobile,NetBanking,176734.68,success,181.9.28.161,,0
TXN-361891835FD7,USR0005,6274.0,2024-01-16T20:41:07,JAI,hyd,Gaming,DEV-2DA7C304,desktop,NetBanking,95287.83,pending,83.211.149.168,,1
TXN-B0754CD3ECF1,USR0050,8102.16,2024-04-29T22:22:07,chennai,JAI,Electronics,DEV-493A9EC8,tablet,Card,135933.52,success,86.237.98.219,,0
TXN-E0D89BCCBDBF,USR0106,10069.5083,2024-02-18T02:47:46,ahmedabad,mumbai,Travel,DEV-35F20374,desktop,NetBanking,50600.69,pending,73.140.188.199,,0
TXN-40A2EC5E145B,USR0035,3206.3235047402,2024-04-06T11:13:27,delhi,bangalore,Gaming,DEV-1A3E4378,mobile,Wallet,194465.18,failed,147.40.198.209,₹9167,1
TXN-0589285203EA,USR0005,3300.28,2024-04-09T20:17:24,kolkata,hyd,Groceries,DEV-A8D88B16,desktop,Wallet,170929.09,success,198.114.38.9,,0
TXN-F6464FCB5904,USR0068,168.4472,2024-02-19T13:19:48,hyd,kolkata,Fashion,DEV-99A0CAD8,mobile,Wallet,115457.8,failed,139.53.252.123,,1
TXN-B6BD407D4AF7,USR0098,,2024-01-28T19:36:14,mumbai,kolkata,Food,DEV-A1E9FE88,desktop,UPI,94587.93,success,20.204.134.107,9698.21,0
TXN-C77233E5FDCF,USR0061,7572.14,2024-03-28T19:29:50,kolkata,kolkata,Gaming,DEV-B3BD2105,tablet,NetBanking,117555.89,failed,206.105.140.132,8716.7539700774,0
TXN-1B142804DB55,USR0050,12077.57,2024-04-25T06:00:41,chennai,bangalore,,DEV-97864179,tablet,UPI,74008.34,pending,144.166.37.109,,0
TXN-A118112685DE,USR0053,12821.614,2024-01-23T02:50:50,pune,JAI,Fashion,DEV-BA2B4CDC,desktop,NetBanking,787.2,pending,23.203.19.251,,0
TXN-5A9DF152C69B,USR0049,,2024-03-11T12:29:13,chennai,bangalore,Electronics,DEV-A0E31DB8,tablet,Card,131823.29,success,162.181.153.176,,0
TXN-CDB13F27ECAD,USR0001,10744.8471167729,2024-02-27T23:52:33,chennai,hyd,Food,DEV-0FB8B25B,desktop,Card,,failed,81.15.23.98,,0
TXN-3658FE97C7A0,USR0040,2445.248536294,2024-01-26T03:09:34,hyd,mumbai,Electronics,DEV-A4341B4F,desktop,UPI,,failed,70.91.212.58,6338.355356873,0
TXN-D083C60E7D8A,USR0008,Rs 5166,2024-01-07T12:16:26,delhi,ahmedabad,Food,,tablet,Wallet,97906.96,success,136.243.235.84,,0
TXN-F35364A3B586,USR0072,9598.695,2024-01-29T22:03:39,bangalore,chennai,Fashion,DEV-959BB249,tablet,NetBanking,93150.27,pending,196.71.86.167,,0
TXN-F3D7B398E045,USR0016,1431.53,13-02-2024 18:51,kolkata,mumbai,Gaming,DEV-CA69421A,mobile,UPI,99954.92,failed,32.129.127.3,,0
TXN-7D08DF41500B,USR0028,9583.21,2024-01-13T21:03:32,chennai,ahmedabad,Travel,DEV-E6894CDF,desktop,Wallet,195182.72,pending,245.95.213.192,,0
TXN-F00163F741FC,USR0040,,2024-04-23T14:03:33,bangalore,JAI,,DEV-A5D9074B,mobile,,52263.98,success,68.85.84.107,,0
TXN-F1ADAE3DDA8A,USR0004,Rs 4957,2024-01-30T11:27:40,delhi,delhi,Gaming,DEV-6BAAFDB4,mobile,UPI,22967.86,success,,,0
TXN-3DF4D9D7CB2B,USR0110,14556.73,2024-02-03T09:53:59,JAI,ahmedabad,Travel,DEV-5EFA882A,desktop,UPI,63772.21,pending,141.167.78.69,,1
TXN-C5174D74FD6F,USR0032,8414.32,2024-01-03T01:50:36,JAI,pune,Food,DEV-8E185470,desktop,NetBanking,122305.99,pending,40.211.217.94,,0
TXN-BA05EC992F54,USR0058,5973.126,2024-02-10T21:00:41,JAI,ahmedabad,Gaming,DEV-0206BD87,mobile,Wallet,129230.5,failed,139.39.213.47,14718.7679841639,0
TXN-D19FD5489C6E,USR0048,6373.9734260179,2024-02-06T12:57:29,bangalore,hyd,Electronics,DEV-20AB2957,desktop,Card,172362.77,pending,31.123.1.32,,0
TXN-AB4D215D854E,USR0004,11784.5144,2024-01-02T23:34:42,mumbai,bangalore,Electronics,DEV-242B77C3,mobile,,169025.81,failed,43.248.31.247,,0
TXN-DB89EA530165,USR0066,12356.7997113184,2024-04-16T12:22:51,bangalore,hyd,Gaming,DEV-402E4B78,mobile,Card,28180.65,pending,44.232.186.133,,0
TXN-3A39A68736F3,USR0117,2184.64,2024-01-22T19:23:40,JAI,ahmedabad,,DEV-8FAD73EB,tablet,Card,170017.16,success,255.240.93.114,,0
TXN-5F6397742D99,USR0093,,2024-04-10T09:48:51,hyd,delhi,,DEV-C5A76757,desktop,Wallet,,pending,51.132.167.76,,1
TXN-834CF854372C,USR0027,1220.13,2024-01-03T10:16:31,JAI,ahmedabad,Gaming,DEV-824925FF,tablet,UPI,33709.67,pending,156.60.2.37,,0
TXN-7DDC4C13FA97,USR0111,3847.3978570612,2024-04-15T11:53:53,pune,chennai,Travel,DEV-02D65B52,mobile,Wallet,164122.18,success,138.32.20.141,,0
TXN-9CD651EACF70,USR0094,unknown,2024-03-12T11:02:04,JAI,delhi,Gaming,DEV-6457797F,tablet,Card,157019.69,failed,200.190.39.43,12279.2569,0
TXN-9310B37C35A7,USR0094,1826.72,2024-02-04T11:09:47,bangalore,chennai,Food,DEV-B2837C7B,tablet,,175102.16,pending,247.139.174.251,,0
TXN-B64F0B3A9F93,USR0003,Rs 5765,2024-02-03T11:03:29,delhi,chennai,Travel,DEV-2ACEC883,tablet,Card,3733.82,success,161.15.27.218,Rs 9687,0
TXN-3D8C7DE26A95,USR0114,3006.880029126,2024-01-29T21:31:08,mumbai,pune,Food,DEV-B71BAD47,tablet,NetBanking,167783.67,success,201.46.232.38,,0
TXN-55BE05B73313,USR0098,5089.6993542322,2024-02-10T20:37:52,chennai,chennai,Food,DEV-657A03E4,tablet,NetBanking,61185.67,failed,109.22.78.85,,0
TXN-CD74B50D463B,USR0076,₹4358,2024-02-05T20:46:34,ahmedabad,mumbai,Electronics,DEV-92D1DD62,mobile,UPI,91943.87,pending,221.154.20.86,,0
TXN-5021FFDBB3D6,USR0100,9395.19,2024-02-03T16:40:09,pune,pune,Gaming,DEV-00A05B6E,tablet,,47980.73,failed,233.230.42.234,,0
TXN-B2BB644AC972,USR0062,3629.38,2024-02-19T11:18:41,delhi,JAI,Electronics,DEV-6CD57B5F,mobile,Card,131607.3,success,26.213.233.128,,0
TXN-9A099832DA03,USR0081,5978.8941,2024-01-02T14:13:18,mumbai,chennai,Travel,DEV-354599DC,tablet,Card,25181.25,pending,156.50.194.174,14682.05,1
TXN-838F43CD0591,USR0110,10746.14,2024-01-17T02:20:28,ahmedabad,kolkata,Groceries,DEV-97A3ECEF,mobile,NetBanking,48273.08,failed,94.127.253.34,,0
TXN-33D1BC50D91A,USR0066,,2024-03-04T19:20:05,delhi,ahmedabad,Gaming,DEV-FB0F1016,mobile,NetBanking,138326.69,success,144.135.194.169,,0
TXN-4C1AC0B6D22F,USR0051,7847.2344061651,2024-02-09T00:26:03,pune,bangalore,Fashion,DEV-15FB0FA9,tablet,,13365.75,failed,166.166.75.148,,0
TXN-411784A40A15,USR0063,4091.11,2024-01-07T02:55:59,mumbai,JAI,Fashion,DEV-CF607010,tablet,,155561.25,pending,194.153.22.169,,0
TXN-48325197921C,USR0088,9869.2653,2024-02-20T07:18:10,mumbai,delhi,Groceries,,mobile,NetBanking,45726.54,pending,18.153.52.65,,0
TXN-11B2FE289E13,USR0083,Rs 14435,2024-02-21T08:09:08,JAI,pune,,DEV-44B2607E,tablet,NetBanking,51836.01,pending,48.128.5.45,,0
TXN-C61E24C12CE9,USR0118,,2024-01-10T06:06:42,bangalore,ahmedabad,Gaming,DEV-2EF070DD,mobile,,177114.3,pending,169.68.212.135,,0
TXN-E0BF43F8E615,USR0100,254.24,2024-02-29T23:18:04,pune,delhi,Food,DEV-6DC1DFF7,desktop,Card,100847.96,failed,41.42.203.114,,0
TXN-7C09C515B216,USR0024,7140.8553593185,2024-03-18T15:16:16,mumbai,hyd,,DEV-3C3B143F,mobile,UPI,69214.43,pending,228.122.59.25,,0
TXN-DAB531731C7C,USR0022,₹11474,2024-01-04T22:13:32,chennai,mumbai,,DEV-4BD0D4A0,mobile,UPI,165519.23,success,23.177.182.252,,0
TXN-ECB3B2C5CB3A,USR0059,₹7164,2024-04-07T01:16:37,kolkata,ahmedabad,,DEV-29775395,desktop,NetBanking,,failed,14.71.249.200,,0
TXN-2282B408E861,USR0071,Rs 12027,2024-04-08T06:22:19,mumbai,JAI,,DEV-3B12F2FB,mobile,Card,118185.08,success,140.241.70.108,,0
TXN-3F22BB7863FA,USR0048,847.879579047,2024-03-29T05:38:12,ahmedabad,ahmedabad,Gaming,DEV-AC1F16FD,tablet,,130109.09,pending,232.59.142.255,,0
TXN-4C34544C405C,USR0119,,2024-04-11T04:52:52,chennai,mumbai,Groceries,DEV-12669391,tablet,Card,,success,34.102.226.74,,0
TXN-23CB40664130,USR0061,₹13294,2024-03-03T19:02:53,ahmedabad,JAI,Electronics,DEV-EDDB3353,tablet,Wallet,40094.05,pending,246.2.233.154,,0
TXN-A5F27BFA3ADB,USR0068,₹10718,2024-02-23T03:03:56,kolkata,delhi,Fashion,DEV-7EA2F56D,tablet,,11563.67,pending,132.205.49.15,,1
TXN-B4CD337B5F53,USR0108,4335.7488625787,2024-04-26T21:36:21,pune,pune,Travel,DEV-8CD62A26,mobile,Card,50826.12,failed,,,0
TXN-38D479DBDE0A,USR0012,763.5467,2024-04-23T21:26:15,delhi,chennai,Food,DEV-768F3E02,mobile,,80729.09,pending,15.181.69.238,,0
TXN-F4E402ADFB0A,USR0030,₹3131,2024-04-11T06:34:17,kolkata,mumbai,Electronics,DEV-12F4AF27,desktop,Card,190417.16,pending,27.131.159.159,,1
TXN-82CC508D3A6D,USR0022,8708.1585796547,2024-03-08T05:09:38,delhi,chennai,Groceries,DEV-EA946805,mobile,UPI,14854.89,pending,234.123.111.54,,0
TXN-9BFBED031BDC,USR0115,1644.96,2024-02-09T17:41:09,pune,chennai,Gaming,DEV-D13E8B92,tablet,,95624.54,success,97.176.202.135,₹1640,0
TXN-192BA2A9899A,USR0010,Rs 8158,2024-03-24T12:06:12,JAI,mumbai,Gaming,DEV-DC67AAAF,tablet,Wallet,43392.75,failed,142.210.99.238,,0
TXN-3B6741A55264,USR0092,₹3655,2024-03-09T02:36:47,bangalore,JAI,,DEV-9DDB3B43,tablet,Wallet,118709.32,success,144.179.92.175,,0
TXN-CC594371C9B1,USR0074,3042.3656,2024-01-10T13:36:25,bangalore,chennai,Food,DEV-F2E6F48F,tablet,Wallet,179345.53,failed,151.164.159.36,,0
TXN-139F85D27BE4,USR0004,13218.92,2024-02-26T07:38:49,kolkata,delhi,Travel,DEV-BDA6F3F3,tablet,,18425.33,success,241.24.54.187,,0
TXN-80C3FC6663C9,USR0104,6622.06,2024-03-28T02:57:08,ahmedabad,pune,Groceries,DEV-4B47293A,desktop,Card,190623.83,failed,,7297.04,0
TXN-156AA6907FCB,USR0067,,2024-03-23T06:23:00,mumbai,mumbai,Gaming,DEV-D97154EC,tablet,NetBanking,146368.49,pending,212.170.211.96,,0
TXN-255BE6B98440,USR0024,14577.21,2024-01-20T09:01:54,pune,JAI,Food,DEV-FD8D6F6B,tablet,UPI,67542.54,success,248.226.6.70,,0
TXN-E5BB31769E4B,USR0033,10026.1997,2024-02-14T00:29:27,bangalore,bangalore,Fashion,DEV-74934862,tablet,Card,131092.85,success,3.70.105.159,,0
TXN-9047DE8F9E38,USR0057,₹9519,2024-01-26T01:29:43,kolkata,ahmedabad,,,desktop,Wallet,195961.36,pending,223.250.179.213,,0
TXN-761134A41A99,USR0110,3000.5544,2024-03-25T09:52:06,mumbai,JAI,Food,DEV-1DE50AAE,mobile,UPI,54868.96,pending,57.115.126.84,,1
TXN-DB6062A89ED5,USR0073,6553.4869071251,2024-03-09T02:28:51,hyd,kolkata,,,mobile,,31498.92,success,236.177.227.101,,0
TXN-55163CD5D8A5,USR0063,5969.0752032582,2024-03-22T02:24:14,ahmedabad,hyd,Electronics,DEV-46FD4EF3,mobile,UPI,84794.68,failed,2.103.216.204,,1
TXN-9A030C6F4A4E,USR0107,₹5600,2024-04-26T16:57:51,chennai,JAI,Fashion,DEV-A7CC6DA4,mobile,Wallet,51644.14,failed,178.113.85.122,,0
TXN-4C34844966C2,USR0045,unknown,16-02-2024 01:29,pune,mumbai,Food,DEV-468AA790,mobile,UPI,77218.9,pending,221.159.49.247,,0
TXN-4F406C0ACBEC,USR0030,10749.1823762558,2024-04-10T15:42:37,bangalore,mumbai,Gaming,DEV-D3DEFD7A,mobile,UPI,,success,42.33.70.45,,0
TXN-11FBC01EB815,USR0035,Rs 7697,2024-02-17T08:24:01,hyd,pune,Electronics,DEV-938A9362,tablet,,29232.22,pending,43.104.219.155,,0
TXN-6C6ACB23DC7B,USR0056,3139.7944,2024-01-21T17:36:10,JAI,delhi,Electronics,DEV-45980D6C,desktop,Card,183202.12,success,206.182.59.178,,1
TXN-DB458445D5E5,USR0046,5587.4696,2024-02-02T14:38:27,JAI,JAI,Groceries,DEV-3EFF1DF3,mobile,,9658.64,pending,171.47.242.167,,0
TXN-39F414A60C4F,USR0053,4724.0293614921,2024-01-13T14:58:50,chennai,pune,Food,DEV-2C472948,mobile,Wallet,106247.43,pending,144.49.14.104,,0
TXN-72A38D2D3C23,USR0058,9345.1,2024-03-02T05:26:10,ahmedabad,pune,Food,DEV-95B50182,tablet,Wallet,54323.5,pending,102.161.215.107,,0
TXN-FA2240001766,USR0015,₹172,2024-03-26T13:42:12,chennai,mumbai,,DEV-90FADDC2,tablet,Card,102207.39,failed,190.65.219.177,,0
TXN-043482ADCB0B,USR0094,7122.39,2024-03-06T16:53:05,hyd,bangalore,Fashion,DEV-A067B776,desktop,Wallet,139914.31,pending,215.221.109.10,,0
TXN-09D91B62396B,USR0115,₹5778,2024-01-10T04:07:28,delhi,chennai,Fashion,DEV-7829974A,tablet,,24414.79,failed,172.10.41.188,,0
TXN-7BF44FF44E1E,USR0083,13558.61,2024-01-16T08:28:32,delhi,kolkata,Electronics,DEV-BF8A48CA,tablet,,28535.2,failed,180.132.24.168,,0
TXN-974910B3D15C,USR0057,11954.56,2024-04-29T00:19:07,JAI,JAI,Groceries,DEV-0F793073,mobile,NetBanking,131195.02,pending,174.225.144.189,,0
TXN-EA40A8AF8F50,USR0026,9208.108,2024-03-22T20:06:28,kolkata,chennai,,DEV-DE0C9E41,tablet,,174582.05,success,2.106.197.86,7627.4262100321,0
TXN-3DBF935C1C5B,USR0119,3167.22,2024-01-07T21:02:06,chennai,pune,Travel,DEV-D6ACD7BE,mobile,UPI,108273.12,pending,110.2.214.179,,0
TXN-E90FA66A293E,USR0065,Rs 12456,2024-01-04T00:01:40,chennai,JAI,Food,DEV-0A8D76DC,mobile,UPI,119641.98,failed,116.160.118.176,,0
TXN-44F733A87DF0,USR0024,7031.8451,2024-02-25T13:33:36,ahmedabad,delhi,Groceries,DEV-A2480076,mobile,Card,25945.06,failed,86.2.141.50,,0
TXN-FEDFE0B2DF24,USR0083,12062.5738,2024-04-12T02:50:46,bangalore,JAI,Travel,DEV-D6BAC31A,desktop,,96243.93,success,193.36.132.200,,0
TXN-EA0C4EFF0CBC,USR0039,7007.485707067,2024-01-28T05:21:18,bangalore,chennai,Groceries,DEV-4A5CAD41,mobile,Wallet,65828.86,success,139.135.180.129,,0
TXN-DE36F87CBC7A,USR0110,11606.8132,2024-04-23T05:08:54,pune,delhi,,,tablet,Wallet,93106.61,pending,116.222.99.169,11435.7234552587,1
TXN-A425904A07CD,USR0005,9454.5072,2024-02-09T03:54:33,pune,mumbai,Fashion,DEV-6A2A0EDB,mobile,UPI,8705.23,pending,226.47.90.43,,0
TXN-5AB110B0255C,USR0069,,2024-02-04T10:27:48,kolkata,chennai,Electronics,,desktop,NetBanking,30472.05,success,199.202.242.169,,1
TXN-A61BAE5E4FA1,USR0035,1648.03,2024-02-06T19:16:01,bangalore,chennai,Gaming,DEV-AB1679FE,desktop,Wallet,34878.64,success,60.59.238.245,,0
TXN-6046130701C6,USR0111,₹8627,2024-03-07T19:52:14,ahmedabad,mumbai,Gaming,DEV-9A371AC5,desktop,NetBanking,187366.71,success,47.159.184.76,,1
TXN-12BF34B50C4E,USR0047,Rs 5606,2024-04-14T12:35:59,chennai,pune,Electronics,DEV-89731A36,mobile,Card,53354.99,failed,131.5.194.187,,1
TXN-47492C9F8167,USR0091,2174.17,2024-02-07T21:48:40,delhi,pune,,DEV-84C0F6A3,tablet,UPI,166872.32,failed,177.229.203.168,,1
TXN-1A220F89D0D2,USR0095,12603.16,2024-02-05T03:34:29,JAI,ahmedabad,Fashion,,desktop,NetBanking,72519.83,success,106.12.40.238,,0
TXN-0676AE5B849E,USR0071,679.7653,2024-04-08T03:30:50,hyd,chennai,Gaming,DEV-6E0EA1B1,mobile,UPI,59544.51,success,71.127.23.58,,0
TXN-F14116C2302F,USR0003,,2024-03-13T11:15:43,bangalore,JAI,Electronics,DEV-1C42D7BA,tablet,UPI,148594.56,failed,195.31.229.229,,0
TXN-59F0F7D51A54,USR0007,Rs 11793,2024-01-06T15:47:55,delhi,ahmedabad,Food,DEV-4B3BDA74,desktop,Wallet,54529.11,failed,182.83.179.130,,0
TXN-17C999DCDCA0,USR0101,Rs 8048,2024-02-12T21:53:22,hyd,ahmedabad,,DEV-1FB9DDA2,tablet,NetBanking,136878.84,success,245.229.225.96,,0
TXN-D1695F1CBC79,USR0002,2563.47,2024-01-02T08:34:14,kolkata,ahmedabad,,,desktop,,99020.2,success,227.86.20.220,,0
TXN-BBBDDB4950DE,USR0049,9598.6816,2024-01-01T05:17:50,pune,hyd,Electronics,DEV-186BE499,tablet,Card,52317.09,success,66.46.90.199,,0
TXN-3DC1BEE5EA6B,USR0084,3692.0385,2024-02-26T10:22:07,kolkata,pune,Travel,DEV-31608749,mobile,NetBanking,149136.87,failed,62.110.98.207,6329.9991,1
TXN-23DFB9E1F084,USR0087,₹5651,2024-01-01T03:18:40,chennai,JAI,,DEV-8AF5C266,mobile,Card,170112.98,success,118.30.201.49,,0
TXN-2B7281590F49,USR0018,3945.83,2024-04-04T03:30:52,mumbai,mumbai,Electronics,DEV-9FE78A42,tablet,Wallet,5102.91,failed,221.170.243.173,,1
TXN-3279FDEF6A23,USR0090,₹12112,2024-02-05T10:21:40,mumbai,JAI,Electronics,DEV-DD5C849B,mobile,UPI,143284.25,failed,95.39.210.82,,0
TXN-7FD6F06A06EB,USR0087,2478.4526,2024-04-15T07:09:20,ahmedabad,pune,Electronics,DEV-31C42E49,desktop,NetBanking,55485.19,pending,215.60.63.130,,0
TXN-5E24C0F991C3,USR0037,6656.3504608098,2024-04-11T00:10:35,ahmedabad,bangalore,Travel,DEV-549C0B08,tablet,Card,31063.95,success,24.70.240.92,,0
TXN-90A279917141,USR0023,4314.86,2024-04-05T19:47:48,chennai,hyd,Groceries,DEV-DF7C45D9,mobile,NetBanking,131027.07,failed,27.171.152.54,,1
TXN-6AE7059BF09B,USR0082,12968.8241022771,2024-04-08T06:26:13,chennai,delhi,Fashion,,desktop,NetBanking,135503.49,failed,102.248.142.73,,0
TXN-6A88E497605F,USR0106,13909.87,2024-03-23T16:22:57,pune,JAI,Food,DEV-3E943502,desktop,NetBanking,20303.46,failed,23.217.183.152,,1
TXN-8FF819141CF2,USR0021,Rs 10892,2024-04-24T03:30:36,ahmedabad,pune,Electronics,DEV-37EBC6AE,tablet,NetBanking,175541.85,pending,97.139.124.115,,0
TXN-1FF0B9BBA4AA,USR0023,4427.79,2024-03-25T02:55:32,chennai,ahmedabad,,DEV-3CA988AE,tablet,,176263.19,success,213.130.222.77,,0
TXN-24E244173DDE,USR0001,3762.3424,2024-01-21T07:59:09,JAI,kolkata,Groceries,DEV-40566D48,desktop,UPI,,pending,136.245.231.64,,0
TXN-347D89D60A51,USR0059,Rs 12022,2024-04-06T09:48:57,chennai,hyd,Electronics,DEV-E961CB8A,desktop,NetBanking,146420.0,failed,,,0
TXN-482F9D068494,USR0070,7742.6637,2024-04-20T19:08:25,JAI,chennai,Travel,DEV-435CEE14,mobile,NetBanking,27555.6,success,148.59.87.253,,1
TXN-1C9D4C12D7DC,USR0045,₹12321,2024-01-18T06:21:42,delhi,chennai,Food,DEV-56949D7F,desktop,NetBanking,10663.47,success,53.44.247.87,,0
TXN-72EB254E0314,USR0063,6385.13,2024-04-23T13:43:35,mumbai,chennai,Travel,DEV-52DB92E6,mobile,Card,6002.22,pending,161.175.194.200,,0
TXN-083B0E4569A5,USR0100,,2024-02-21T04:43:02,pune,mumbai,Electronics,DEV-021597DA,mobile,UPI,148029.05,success,167.31.213.105,,0
TXN-0F853FC20ED0,USR0027,Rs 563,2024-01-15T16:11:07,kolkata,chennai,Food,DEV-F2DB086C,desktop,Card,144612.77,failed,107.165.157.160,,0
TXN-66960B5E9D77,USR0084,9332.0546,2024-03-15T07:35:41,pune,hyd,Travel,DEV-BEC56F29,desktop,NetBanking,127635.14,pending,142.33.24.214,,0
TXN-49A7893B665A,USR0022,,2024-02-26T12:53:20,chennai,mumbai,Food,DEV-65AFF663,tablet,Wallet,113368.89,success,255.53.25.222,,0
TXN-37783FCB5089,USR0110,8184.759,2024-01-26T07:27:40,ahmedabad,delhi,Fashion,DEV-A65A468F,desktop,UPI,163114.01,pending,192.174.42.35,,0
TXN-7DAD95187FB5,USR0104,391.3477414458,2024-03-06T12:26:34,hyd,ahmedabad,Food,DEV-B0DDEAFA,tablet,NetBanking,191997.32,pending,,,0
TXN-DD8AB98E6ECD,USR0037,144.9738017825,2024-04-03T07:20:10,kolkata,kolkata,Groceries,DEV-0C7438EE,tablet,NetBanking,150882.76,success,76.25.195.170,,0
TXN-104B186DA2BF,USR0033,5531.6692,2024-02-29T17:15:38,kolkata,pune,Food,DEV-9B3CA716,tablet,Wallet,12966.37,success,163.33.198.117,,0
TXN-D779F6609477,USR0034,Rs 14405,2024-03-06T16:24:25,JAI,delhi,Gaming,DEV-2C928C7A,tablet,,60173.52,success,201.243.105.80,,0
TXN-A36227186C14,USR0022,14609.16,2024-04-07T13:13:09,kolkata,kolkata,Fashion,DEV-93021270,tablet,NetBanking,48945.2,pending,44.26.64.225,,0
