transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-1FEE2D1E67A2,USR0058,3811.730000000000,2024-06-11T19:46:33.036862,jai,Jaipur,Food & Dining,DEV-D2D6F31C,ATM,UPI,18397.75,success,192.222.158.233,
TXN-2D2CF229A181,USR0045,5711.80,1710982832,JAI,BENGALURU,Groc??,,mobile,Card,,success,192.223.202.64,
TXN-E71B3B097B49,USR0057,4933.00,16/01/2024 09:08:38,Bombay,chennai,Healthcare,NEW-195E7505,ATM,Card,157500.63,success,192.164.9.39,
TXN-069FEDB08B65,USR0044,1535.80,20240125064329,bangalore,BENGALURU,Travel,DEV-1245DE29,mobile,UPI,31626.55,success,192.36.240.47,
TXN-6B36EB6F7442,USR0066,1904 INR,202401241622,ahmedabad,Bengaluru,Electronics,DEV-F4D1FD11,web,Wallet,163067.96,success,192.62.129.124,
TXN-927E9EE831EF,USR0024,5419.91,202402120658,DELHI,New Delhi,Fuel,,ATM,UPI,165337.25,success,192.46.173.239,
TXN-008A62A936B8,USR0058,4857.58,16/05/2024 04:25:33,Jaipur,Jaipur,Entertainment,DEV-DE2E2114,ATM,Wallet,16065.48,success,192.250.97.146,
TXN-BD8A158BCDA6,USR0030,2931.530000000000,26-Jun-2024,LUCKNOW,LKO,Grocery,NEW-98F73986,web,UPI,63468.97,success,999.168.1.1,
TXN-AF44DA72DCE2,USR0023,₹3274,"January 30, 2024 10:18 PM",BLR,BLR,Electronics,NEW-D5D82B0B,ATM,Card,,success,192.250.131.13,
TXN-9A76A38532C8,USR0052,0.0,"February 10, 2024 12:47 PM",PNQ,PUNE,Clothing,DEV-38A2F6A1,web,Wallet,117665.64,success,192.110.49.26,
TXN-FB5BDC5A31B2,USR0044,1857.05,"April 20, 2024 04:31 PM",Bengaluru,Bangalore,Fuel,DEV-1245DE29,mobile,NetBanking,27891.91,success,192.226.180.232,
TXN-4D5266150EF0,USR0080,4617.8199999999997090,24-Mar-2024,hyderabad,hyderabad,Fuel,DEV-3B2EDBA5,mobile,Wallet,64617.23,success,309.6.307.227,
TXN-7EB69E45C411,USR0025,0.0,1717863733,ahmedabad,Mumbai,Grocery,DEV-FBBCF37B,mobile,NetBanking,11152.49,failed,192.166.247.45,
TXN-2033E29F625D,USR0070,2504 INR,"January 19, 2024 12:25 PM",HYD,Hyderabad,Electronics,DEV-FBB49AE0,mobile,Card,75226.51,success,not_an_ip,
TXN-1E29E505BD79,USR0052,7179.76,"April 14, 2024 08:15 PM",PNQ,PNQ,Food & Dining,DEV-38A2F6A1,ATM,Card,112294.3,success,192.43.204.129,
TXN-169B5ED9C7BF,USR0055,5769.46,1712252151,CHENNAI,London,Travel,DEV-A1809503,web,Wallet,174516.39,success,192.12.156.44,
TXN-2FCB51F4745B,USR0052,5714.76,2024-03-26T12:42:30.857915,PNQ,PNQ,Electronics,DEV-38A2F6A1,web,NetBanking,,success,192.230.241.6,
TXN-894DA186357E,USR0058,8470.82,16/04/2024 13:35:37,JAI,JAI,Fuel,DEV-C05DC319,ATM,Wallet,18444.82,failed,192.138.184.222,
TXN-900248272B10,USR0025,3031.470000,202404081758,ahmedabad,Lucknow,Utilities,,web,UPI,9836.78,success,192.154.120.251,
TXN-01064B5A16B8,USR0025,5143.880000,202406212134,L,ahmedabad,Clothing,DEV-1D2C9392,mobile,Wallet,11749.59,success,192.168.229.139,
TXN-3260642FB3DD,USR0053,2325.72,2024-06-16T11:56:59.721978,DELHI,DELHI,Food & Dining,CNP-DBC5E006,mobile,Card,191245.66,success,192.211.210.78,
TXN-FF2289620543,USR0078,0.0,2024-02-23T03:58:57.197062,Kolkata,CCU,Travel,NEW-7E5E041A,ATM,Card,153650.8,success,192.191.94.219,
TXN-C8DB3536323B,USR0041,2686.210000,202405281100,DELHI,DEL,Utilities,DEV-9FF0CC43,web,UPI,150879.76,success,192.21.194.185,
TXN-5F8E9C9AEBE5,USR0052,3221.480000000000,04-May-2024,pune,PNQ,Electronics,DEV-38A2F6A1,ATM,Wallet,99708.91,success,192.146.236.43,
TXN-5DF3C06B2CC2,USR0052,4798.82,31-Mar-2024,PNQ,PNQ,Food & Dining,DEV-38A2F6A1,ATM,,123019.1,failed,192.46.128.83,
TXN-725C530B2845,USR0072,₹1549,2024-01-24T23:45:28.740532,mumbai,MUMBAI,Healthcare,DEV-F358DD35,mobile,NetBanking,104644.5,success,192.91.26.108,
TXN-B33BBFCFB893,USR0056,15897.38,23-Jan-2024,B...,Bengaluru,Gr??,CNP-5D847891,mobile,Card,116983.01,success,192.106.25.48,
TXN-AF106AA1B294,USR0053,,2024-06-14T19:07:58.606174,delhi,JAI,Food & Dining,DEV-40DCD172,mobile,NetBanking,176110.11,success,not_an_ip,
TXN-1BADB57D3C25,USR0025,1333.00,27/05/2024 06:35:45,Ahmedabad,AHMEDABAD,Travel,CNP-C59CB7DD,mobile,Wallet,13178.66,success,192.147.218.156,
TXN-19CFED031B8F,USR0024,1128.51,"April 29, 2024 06:47 AM",DEL,Delhi,Fuel,,ATM,Card,187427.0,pending,192.170.179.144,
TXN-2276B5B1D318,USR0024,7528.78,2024-06-02T10:34:40.314870,delhi,DEL,Travel,DEV-D11B943B,ATM,NetBanking,170656.44,success,192.79.235.229,
TXN-477C2D5BD356,USR0070,5615 INR,20240629034852,hyderabad,hyderabad,Grocery,NEW-1843C8FD,web,Card,77181.44,success,192.84.199.48,
TXN-9CB1DE345F00,USR0068,₹4911,20240302014024,Hyderabad,kolkata,Food & Dining,DEV-9FCE613B,mobile,Card,103017.74,success,not_an_ip,
TXN-71A22E144CFC,USR0030,4927.94,20240301062235,luc,AHMEDABAD,Electronics,NEW-98F73986,web,UPI,,success,192.170.239.228,
TXN-69B107AA6BBC,USR0044,2951.890000000000,1716792614,bangalore,bangalore,Travel,NEW-BA7AD2AB,ATM,NetBanking,24530.22,success,192.138.72.242,
TXN-70E037B00076,USR0025,1454.180000000000,1719036555,Ahmedabad,AHMEDABAD,Electronics,DEV-1D2C9392,web,Wallet,11311.29,success,192.101.40.250,
TXN-E5E1D75DE6CF,USR0060,3167.3299999999999272,2024-03-31T22:19:26.325469,MAA,chennai,Utilities,DEV-2D629CFD,mobile,Wallet,75489.73,success,192.243.57.90,
TXN-6CAF082D44E2,USR0066,1734.150000000000,25/01/2024 17:41:56,AMD,ahmedabad,Electronics,NEW-6F8A8A3B,mobile,UPI,166206.64,success,192.220.222.146,
TXN-5B47A17B1A5C,USR0045,6503.50,202405231342,Jaipur,jaipur,Fuel,DEV-C4FFE174,mobile,Wallet,87575.15,success,192.31.46.56,
TXN-F30C2D874A32,USR0068,2650.10,2024-05-27T00:14:16.156464,hyderabad,HYDERABAD,Utilities,DEV-9FCE613B,web,NetBanking,117720.33,success,192.4.206.217,
TXN-1636E6A81D5F,USR0025,1540.10,20240101035548,ahmedabad,jaipur,Entertainment,DEV-FBBCF37B,mobile,Card,10253.12,success,192.184.213.40,
TXN-5AB1AF5595C4,USR0068,2305.1300000000001091,2024-01-04T01:12:13.927873,HYDERABAD,New York,Utilities,DEV-9FCE613B,mobile,Wallet,100492.06,success,192.115.95.109,
TXN-427D11FEFCB4,USR0049,4147.850000000000,22/02/2024 06:47:52,delhi,AMD,Electronics,DEV-E13F76DD,web,NetBanking,84867.38,success,192.45.125.121,
TXN-614CB70A3033,USR0054,1898.880000000000,"June 03, 2024 11:24 PM",Madras,Chennai,Grocery,DEV-6BB77D17,web,UPI,,failed,192.133.31.162,
TXN-CB25801B23C4,USR0018,1.0,1704525185,DELHI,chennai,Fuel,,ATM,Wallet,115706.04,success,192.120.248.47,
TXN-B2AE453FAC07,USR0068,3622.61,202404251526,HYDERABAD,Singapore,Utilities,DEV-789650F5,mobile,Card,112690.28,success,192.243.154.122,
TXN-718247B43F85,USR0058,3626.3200000000001637,16/03/2024 17:51:36,J#,Jai...,Clothing,DEV-C05DC319,mobile,NetBanking,19491.16,success,192.50.130.168,
TXN-E5BDF968B950,USR0040,1987.1300000000001091,20240424073914,PNQ,Dubai,Grocery,,ATM,UPI,66536.81,success,192.47.29.241,
TXN-05AC04D25E82,USR0070,2045.03,202405171152,HYDERABAD,HYD,Entertainment,DEV-99FD020C,mobile,UPI,72938.88,failed,192.218.165.66,
TXN-12ED398B7A2D,USR0011,3589.04,1705074816,Mumbai,MUM,Utilities,DEV-61DE23DC,mobile,Wallet,34080.72,success,192.36.128.199,
TXN-57BC235915F6,USR0070,935.92,1715217435,hyderabad,Hyderabad,Entertainment,DEV-FBB49AE0,web,Wallet,59589.46,failed,192.246.62.146,
TXN-949ACB137AFD,USR0080,966.84,202405021836,hyderabad,Kolkata,Grocery,DEV-4517D965,ATM,Card,70283.52,success,192.43.224.189,
TXN-F2C95F652769,USR0007,,1714015173,New Delhi,DELHI,Food & Dining,,ATM,Card,180871.14,success,192.76.119.237,
TXN-EC27236ABD68,USR0056,1677.810000000000,1704835624,Bangalore,Bang...,Healthcare,CNP-E010CAF3,mobile,Card,138055.67,success,192.218.172.208,
TXN-B88FE5EFB34A,USR0058,2513.0199999999999818,21/04/2024 20:12:02,JAIP,JAI,Utilities,DEV-D2D6F31C,mobile,UPI,21021.25,success,192.192.80.5,
TXN-E56FFCD2732E,USR0013,,2024-06-28T20:06:39.683415,kolkata,Calcutta,Grocery,DEV-88C51FD0,mobile,NetBanking,28128.73,success,192.45.154.90,
TXN-6E5D9FE48E7E,USR0049,1678106.56,1714450970,DELHI,New Delhi,Entertainment,CNP-2DC124B0,ATM,NetBanking,81604.9,failed,192.186.145.54,
TXN-32794BC8F12B,USR0030,₹9703,2024-01-09T09:52:26.055004,Lucknow,lucknow,Electronics,NEW-98F73986,ATM,Wallet,72691.03,success,192.211.102.97,
TXN-4779A8B2E450,USR0011,5920.210000,1706498911,Mumbai,MUMBAI,Utilities,CNP-2B8B2690,ATM,Card,38348.15,success,192.175.112.227,
TXN-CB421B0F9B3F,USR0017,1.0,202404220614,Lucknow,PNQ,Utilities,DEV-881D9F5E,web,Card,781.43,failed,192.76.2.107,
TXN-3139DAE6CA56,USR0007,₹2935,07/01/2024 12:40:59,New Delhi,Delhi,Grocery,CNP-9D9BC32D,mobile,UPI,190402.9,success,192.82.235.220,
TXN-3C6A4CB97C95,USR0049,1336.72,20240618180346,New Delhi,DEL,Electronics,DEV-F2DE0432,ATM,UPI,103043.88,success,192.41.171.189,
TXN-61D4672CAAE6,USR0043,2937.13,1705928909,JAI,Jaipur,Entertainment,DEV-A2DABDBC,ATM,Wallet,117621.37,success,192.115.164.91,
TXN-6111165C4B99,USR0043,2366.28,08/03/2024 00:52:20,jai,Jaipur,Healthcare,DEV-F3506444,web,NetBanking,95096.71,failed,192.41.200.230,
TXN-086F45D770F9,USR0080,3859.04,2024-05-15T08:38:17.157808,HYDERABAD,hyderabad,Food & Dining,DEV-4517D965,mobile,Card,53806.04,success,192.171.210.149,
TXN-90AD8C0FC466,USR0053,1537.9600000000000364,12-Apr-2024,delhi,New Delhi,Utilities,DEV-40DCD172,ATM,Card,191245.66,success,192.146.93.250,
TXN-4FD46EAD1562,USR0055,4516 INR,1706772605,chennai,chennai,Utilities,DEV-A1809503,web,UPI,184682.21,success,192.255.74.243,
TXN-A65A7AAFBF9D,USR0026,,23/05/2024 09:38:09,CCU,Calcutta,Food & Dining,NEW-752260E6,web,UPI,175690.0,success,192.59.157.7,
TXN-EECD5AE5E3E8,USR0066,10159.77,"April 28, 2024 02:11 AM",Ahmedabad,Hyderabad,Electronics,DEV-F4D1FD11,mobile,Wallet,149273.21,success,192.218.189.99,
TXN-3198E6C68CBA,USR0025,1.0,1705536861,AMD,ahmedabad,Utilities,DEV-1D2C9392,mobile,Wallet,10819.39,pending,192.171.33.239,
TXN-E5AAD9289E6A,USR0058,4110.79,2024-03-21T11:46:31.484567,JAIPUR,JAI,Clothing,DEV-C05DC319,ATM,UPI,17100.22,success,192.153.241.32,
TXN-29F9D07D9325,USR0070,5177.6899999999995998,1714884911,hyderabad,New York,Fuel,DEV-FBB49AE0,web,UPI,62032.08,success,192.132.83.149,
TXN-EA5475E7B604,USR0026,2162.51,1704954518,Calcutta,kolkata,Grocery,NEW-752260E6,ATM,Wallet,191245.66,success,192.154.138.176,
TXN-A79AB8BA5B6D,USR0034,3566.26,2024-01-03T12:06:26.295087,DELHI,de,Electronics,DEV-CA19D20B,web,Wallet,79122.93,success,192.58.213.118,
TXN-3E2F636409B2,USR0017,3011.14,"March 01, 2024 12:02 PM",lucknow,London,Healthcare,,web,NetBanking,700.63,success,192.40.217.177,
TXN-910666CD25E8,USR0017,,20240404004728,Lucknow,lucknow,Electronics,CNP-??,ATM,,677.1,success,192.102.94.172,
TXN-C69C53F9E904,USR0015,0.0,1713793813,KOLKATA,Kolkata,Fuel,CNP-77536243,web,Card,67967.3,success,not_an_ip,
TXN-C1C41AE4554D,USR0068,1606.14,"March 26, 2024 08:59 AM",HYD,Singapore,Utilities,CNP-E465A145,ATM,UPI,98552.4,success,192.42.167.127,
TXN-01C262462128,USR0025,3039.990000,"February 13, 2024 08:38 PM",AMD,Ahmedabad,Education,DEV-FBBCF37B,web,Card,12045.03,success,192.205.52.190,
TXN-3EB342342338,USR0080,7.78,"February 08, 2024 09:17 PM",Delhi,HYDERABAD,Healthcare,DEV-3B2EDBA5,web,UPI,71295.02,pending,192.75.232.28,
TXN-B0242DE6AAAF,USR0041,0.0,2024-01-06T18:31:17.055419,DELHI,Delhi,Fuel,DEV-9FF0CC43,ATM,Wallet,166247.34,success,192.251.133.139,
TXN-B28C47F3E43D,USR0068,1678106.56,24-Mar-2024,HYDERABAD,ahmedabad,Electronics,DEV-9FCE613B,ATM,UPI,110977.5,success,192.240.243.144,
TXN-EBE2390F4EC0,USR0043,16689.680000,"April 29, 2024 07:08 PM",jaipur,Jaipur,Electronics,DEV-7036B5AB,web,UPI,125483.39,success,192.125.126.61,
TXN-E785C369EEF7,USR0050,1613.44,1705987709,BENGALURU,Bengaluru,Fuel,,mobile,,142652.5,success,192.250.51.177,
TXN-3203EF7B23F0,USR0030,₹5990,2024-03-06T22:22:06.314070,lucknow,LKO,Healthcare,DEV-BDB5E5F9,ATM,UPI,71964.84,success,192.48.172.70,
TXN-384D4732A544,USR0062,3451.88,06-May-2024,chennai,chennai,Clothing,DEV-4C7E5A01,web,Card,119726.83,success,192.239.137.240,
TXN-EA4BDBBE2242,USR0062,17185.86,"June 30, 2024 11:43 AM",CHENNAI,Chennai,Utilities,DEV-361D839C,mobile,NetBanking,119184.48,success,192.82.131.176,
TXN-2DD21824E876,USR0037,1561.44,03-Jun-2024,KOLKATA,CCU,Electronics,,web,UPI,673.61,success,192.28.42.81,
TXN-31B614902D6A,USR0068,1522.67,"May 10, 2024 10:13 AM",H#,Hyderabad,Electronics,CNP-E465A145,web,NetBanking,114696.57,success,192.160.168.214,
TXN-987DCADD60D3,USR0036,1845.460000,2024-02-12T07:59:33.183662,Pune,PNQ,Electronics,DEV-E85F5307,mobile,NetBanking,81301.77,success,192.157.10.166,
TXN-B761BE824EF6,USR0052,545.05,202405140248,Pune,PUNE,Entertainment,DEV-38A2F6A1,ATM,Card,124037.89,failed,192.120.152.54,
TXN-91968CCB8B53,USR0017,1957.4500000000000455,20240319212635,Lucknow,lucknow,Entertainment,CNP-BB1C7B92,web,NetBanking,764.69,success,192.167.232.178,1624.0799999999999272
TXN-529CB5AC26A6,USR0022,3362.08,1710789190,CHENNAI,chennai,Entertainment,DEV-E60BFDBF,web,NetBanking,26538.69,success,192.167.144.51,
TXN-9F4FA3F0584F,USR0034,3918.270000000000,2024-02-13T14:11:09.024085,DEL,de,Food & Dining,DEV-??,mobile,Card,64587.18,success,192.222.232.212,
TXN-1073FA791B10,USR0017,13372.25,20240225220000,lucknow,Lucknow,Healthcare,DEV-16252DB5,mobile,UPI,790.18,failed,192.234.43.3,
TXN-7B269B6F29E3,USR0068,6376.27,1716034991,HYDERABAD,HYDERABAD,Electronics,DEV-9FCE613B,web,NetBanking,110491.02,success,192.195.154.251,
TXN-493533DB5670,USR0034,1878.970000000000,1707076566,De...,Bangalore,Entertainment,DEV-CA19D20B,ATM,NetBanking,77010.21,failed,192.134.135.133,
TXN-DA9B6B826DA7,USR0070,1.0,17-Apr-2024,HYD,Hyderabad,Utilities,DEV-FBB49AE0,mobile,NetBanking,68795.01,pending,192.234.252.29,
TXN-183C7215559C,USR0068,4418.41,05-Feb-2024,HYD,HYD,Utilities,CNP-E465A145,mobile,Card,108290.4,failed,192.62.201.96,
TXN-3710AAF9BD3B,USR0079,1036.72,30-Mar-2024,HYDERABAD,jaipur,Electronics,NEW-D315769B,web,NetBanking,126772.55,success,192.165.28.191,
TXN-EF56E5FB86E1,USR0079,12902.38,202402161451,Hyderabad,MUMBAI,Clothing,DEV-DB9FE240,ATM,Wallet,155600.73,success,192.49.188.132,
TXN-CFD5E6C097CE,USR0039,7658.350000000000,2024-03-23T03:39:06.443061,AHMEDABAD,ahmedabad,Electronics,CNP-EABF4ADD,mobile,NetBanking,654.91,success,192.40.244.77,
TXN-0428E7CE1FB2,USR0017,2048.08,11/04/2024 13:47:08,LUCKNOW,Ahmedabad,Clothing,CNP-BB1C7B92,mobile,Card,754.74,success,192.23.42.107,
TXN-3B6A53749370,USR0025,757.1000000000000227,"March 28, 2024 08:54 AM",AME,mumbai,Electronics,DEV-FBBCF37B,ATM,Card,10365.8,success,192.249.155.159,
TXN-DF282C24EDFD,USR0052,0.01,1717566831,Pune,Pune,Food & Dining,DEV-38A2F6A1,ATM,NetBanking,111210.59,success,192.75.242.109,2719.95
TXN-49D0E9F48801,USR0058,8024.49,15/06/2024 22:56:30,jaipur,Pune,Electronics,DEV-DE2E2114,web,Wallet,17470.73,success,192.249.118.183,
TXN-925FF9993896,USR0002,832.52,"June 22, 2024 09:06 AM",Ahmedabad,AHMEDABAD,Clothing,DEV-646E193D,ATM,Card,10772.05,success,192.239.67.227,
TXN-5F0B636E8B92,USR0055,1845.49,"May 10, 2024 04:54 PM",CHENNAI,BOM,Travel,DEV-A1809503,ATM,Card,191245.66,success,192.24.9.92,
TXN-A3A4B86FC060,USR0030,2993 INR,22/06/2024 16:28:26,lucknow,Lucknow,Fuel,DEV-FD12373E,web,UPI,74188.85,success,192.53.25.238,
TXN-21E9A5FB6EC4,USR0062,₹3095,20240121132930,Madras,CHENNAI,Grocery,DEV-C3CC0CC4,web,UPI,108168.5,success,192.186.171.210,
TXN-6E748752CFBC,USR0068,2079.63,17-Feb-2024,hyderabad,hyderabad,Entertainment,DEV-789650F5,ATM,UPI,112142.32,success,192.234.185.242,4906.32
TXN-FECB798FE025,USR0056,1268.90,02/03/2024 03:05:44,BENGALURU,Bangalore,Food & Dining,CNP-E010CAF3,mobile,Wallet,118921.72,success,192.155.160.233,
TXN-2A740EFAC5F4,USR0063,2660.04,15/05/2024 23:36:41,mUMBAI,BOM,Clothing,DEV-BA288F12,web,UPI,158622.55,success,192.145.109.24,
TXN-FA11A641AE11,USR0025,3282.09,06-Jan-2024,Ahmedabad,HYD,Food & Dining,DEV-63FAE5B7,ATM,Card,13020.51,success,192.2.232.87,
TXN-C278BFB2DD8A,USR0062,4498.7299999999995634,09/05/2024 05:33:01,chennai,Madras,Entertainment,DEV-4C7E5A01,web,UPI,117000.61,success,192.217.210.21,
TXN-3CF915236031,USR0038,5267.40,"March 12, 2024 05:02 PM",BOM,mUMBAI,Fuel,CNP-F5B7DE35,web,UPI,5928.89,success,192.60.108.117,
TXN-E6C9C12399C4,USR0058,1212.31,26-Apr-2024,jaipur,Jaipur,Electronics,DEV-D2D6F31C,mobile,Card,16116.72,failed,192.110.93.210,
TXN-FD0D0F2BECE9,USR0001,873.68,22/03/2024 02:02:28,DELHI,delhi,Education,DEV-44966D90,mobile,UPI,610.51,success,192.209.198.60,
TXN-5449B5B79FFF,USR0030,,10-May-2024,LKO,Jaipur,Healthcare,DEV-0B26ABB7,ATM,UPI,76279.34,success,192.9.61.169,
TXN-AC5A5038B9AB,USR0021,,1717266792,mUMBAI,Mumbai,Grocery,CNP-AF4BA1D5,web,Card,,success,192.46.58.251,
TXN-C146047E094F,USR0018,8284.50,1706654705,Delhi,delhi,Electronics,DEV-B70505E8,ATM,Card,131680.89,success,192.121.252.131,
TXN-433617E7E8BF,USR0036,3888.780000,17/04/2024 09:43:51,pune,PNQ,Travel,DEV-E85F5307,mobile,UPI,62906.55,success,192.72.191.139,
TXN-15BB7CEA1220,USR0062,1637.970000000000,2024-03-28T17:16:13.852118,Madras,Chenna#,Electronics,DEV-361D839C,ATM,NetBanking,98672.66,success,192.82.35.77,
TXN-FEE5058C72B1,USR0055,₹10310,24-Feb-2024,CHENNAI,CCU,Food & Dining,DEV-A1809503,web,UPI,156282.07,success,192.1.243.2,
TXN-61057741D25F,USR0054,3269.98,16/05/2024 13:36:50,Chennai,DELHI,Education,DEV-6BB77D17,ATM,NetBanking,81615.1,success,192.4.63.119,
TXN-708FF8BB8107,USR0024,,2024-05-24T07:18:14.294790,DEL,New Delhi,Fuel,DEV-D11B943B,mobile,Card,182649.81,success,192.202.56.223,
TXN-12EA366AC004,USR0043,7657.4799999999995634,"April 19, 2024 08:23 PM",JAI,JAIPUR,Electronics,DEV-A2DABDBC,web,NetBanking,,pending,192.129.232.1,
TXN-8FEC50655389,USR0052,3146.40,24-Mar-2024,Pune,pune,Grocery,DEV-??,web,UPI,104486.45,success,192.115.216.246,
TXN-D0282E78907F,USR0024,15500.0499999999992724,2024-05-01T10:05:04.503281,Delhi,De...,Education,NEW-2E20BA3D,ATM,UPI,191245.66,success,192.48.228.149,
TXN-A06B7EA24812,USR0080,12140.1399999999994179,20240113150312,HYD,HYDERABAD,Clothing,DEV-4517D965,ATM,Card,57783.51,success,192.5.232.99,
TXN-08C5CC19FBA8,USR0038,2442.6300000000001091,20240511052041,mumbai,Mumbai,Fuel,CNP-F5B7DE35,ATM,UPI,6133.2,success,192.22.30.33,
TXN-A702B63D8C77,USR0038,₹6485,"March 01, 2024 10:14 AM",Mumbai,BOM,Travel,CNP-F5B7DE35,mobile,NetBanking,5377.79,success,not_an_ip,
TXN-E048AA924D97,USR0030,4995.540000,"April 26, 2024 11:05 AM",LUCKNOW,lucknow,Travel,DEV-0B26ABB7,web,Wallet,61304.61,success,192.169.192.53,
TXN-A61D4AA6D3D9,USR0063,,2024-01-02T22:06:01.031475,Mumbai,BOM,Education,DEV-BA288F12,ATM,Card,164367.53,success,192.90.134.234,
TXN-9270FE22A233,USR0065,8909.78,202403061658,delhi,blr,Food & Dining,NEW-D1D50BC6,ATM,NetBanking,49545.46,success,192.219.125.236,
TXN-3CFDA093B3D1,USR0052,1377.55,1709564768,Pune,pune,Fuel,DEV-38A2F6A1,web,Card,122550.91,success,192.237.91.83,
TXN-20653C7FB4C1,USR0044,0.01,"February 22, 2024 02:32 AM",Bengaluru,bangalore,Education,NEW-BA7AD2AB,ATM,Wallet,26800.76,success,192.43.151.114,
TXN-12F2029A1A9A,USR0024,,"April 09, 2024 11:18 AM",DELHI,New Delhi,Travel,DEV-D11B943B,ATM,NetBanking,172063.05,success,192.141.116.26,
TXN-67C67CA5E483,USR0032,6951.6899999999995998,1709590952,JAIPUR,HYD,Food & Dining,,ATM,Wallet,39217.13,success,192.241.76.222,
TXN-067DF35417F0,USR0024,729.970000000000,20240423233806,DEL,New Delhi,Travel,NEW-2E20BA3D,mobile,UPI,152797.76,failed,192.181.173.58,
TXN-FD87FA5ADB8E,USR0055,₹1156,1713086698,CHENNAI,Chennai,Food & Dining,DEV-A1809503,ATM,UPI,161370.26,success,192.155.47.44,
TXN-5D3E94F2723F,USR0049,,"May 13, 2024 07:05 PM",Delhi,Pune,Utilities,CNP-2DC124B0,ATM,,102054.65,success,132.549.428.489,
TXN-FD7023933CC3,USR0036,583.25,01/03/2024 03:34:23,pune,PNQ,Fuel,DEV-E85F5307,ATM,Card,78511.28,success,not_an_ip,
TXN-17CFF3DB900F,USR0040,₹2403,"February 25, 2024 09:45 PM",pune,hyderabad,Healthcare,CNP-6788046F,web,UPI,64405.06,success,192.22.122.227,
TXN-8721884C4A0C,USR0025,5292.44,20240515130714,Ahmed...,AMD,Electronics,DEV-63FAE5B7,web,Card,9927.38,success,192.236.195.88,
TXN-C2C9023C7785,USR0068,9915.81,202405171638,HYD,Hyderabad,Grocery,DEV-9FCE613B,web,Card,,success,192.200.86.20,
TXN-55D193395F65,USR0002,3163.00,20240212014600,ahmedabad,Ahmedabad,Fuel,DEV-646E193D,ATM,Card,10363.45,failed,192.122.102.24,10969.70
TXN-38202002D9E8,USR0030,988.23,2024-06-20T07:45:03.875964,Lucknow,lucknow,Electronics,DEV-BDB5E5F9,web,UPI,59146.34,success,192.161.6.100,
TXN-36C4C53E6049,USR0024,763.030000000000,2024-03-12T15:34:16.928472,delhi,DELHI,Electronics,DEV-D11B943B,ATM,Wallet,191245.66,success,192.89.162.251,
TXN-83F1D098D9CA,USR0041,2851.390000000000,1711598686,Delhi,DELHI,Utilities,DEV-9FF0CC43,web,Wallet,147073.41,success,192.104.19.61,
TXN-7AB6DFBE93BB,USR0052,₹4053,2024-03-04T19:48:20.332963,PNQ,Pun??,Entertainment,DEV-38A2F6A1,web,Card,123713.71,pending,192.113.195.134,
TXN-D2BFF66591D7,USR0038,,17/06/2024 21:52:22,Mu??,Mumbai,Grocery,CNP-F5B7DE35,ATM,UPI,5465.71,success,192.146.229.248,
TXN-A26516C4F579,USR0025,2904.00,1710748633,ahmedabad,ahmedabad,Utilities,,mobile,Wallet,11826.46,success,192.131.194.119,
TXN-7D3626F7765F,USR0025,570.23,20240127125153,Ahmed...,AMD,Entertainment,DEV-1D2C9392,web,UPI,11984.67,success,192.19.63.99,
TXN-EABEEA313780,USR0017,7.78,20240408225649,lucknow,lucknow,Clothing,,web,Wallet,796.52,success,192.75.130.64,
TXN-1FB661ECF32E,USR0079,1049.87,20240505030634,HYD,DELHI,Utilities,NEW-D315769B,ATM,Wallet,130795.2,success,192.45.55.163,
TXN-7FA28230D7C4,USR0062,5093.59,20240629141133,Chennai,CHENNAI,Electronics,DEV-361D839C,mobile,Card,114587.24,success,192.56.230.146,
TXN-31737E8AB3E5,USR0023,3996.92,202402200840,BENGALURU,New Delhi,Utilities,NEW-D5D82B0B,ATM,Card,191245.66,success,192.3.21.25,
TXN-C27EB5F1A189,USR0062,1405.43,30/06/2024 00:01:59,CHENNAI,MAA,Travel,DEV-C3CC0CC4,mobile,Card,102478.9,success,192.205.71.7,
TXN-435FC20EB8F1,USR0068,1976.15,12/03/2024 13:00:27,hyd,HYD,Electronics,,ATM,NetBanking,101114.66,success,192.41.178.110,
TXN-E033F7F588CC,USR0079,1277.4600000000000364,2024-06-24T18:33:02.403553,Hyderabad,HYDERABAD,Fuel,,mobile,NetBanking,159076.82,success,192.59.246.170,
TXN-8BB6C8D51BC1,USR0024,0.0,2024-05-15T21:48:44.456018,JAI,PNQ,Utilities,NEW-2E20BA3D,mobile,NetBanking,171557.14,success,192.114.33.165,
TXN-7B4FE9E989D5,USR0073,₹6400,"May 06, 2024 11:29 PM",Bengaluru,hyderabad,Travel,DEV-EA16BFF2,web,Card,172621.86,failed,192.0.159.16,
TXN-134C4F48F8F6,USR0023,1354.81,"June 03, 2024 08:42 PM",BLR,bangalore,Clothing,NEW-D5D82B0B,web,Card,169060.77,success,192.17.163.80,
TXN-78535FB10C5A,USR0055,4461.49,21/04/2024 10:54:11,CHENNAI,chennai,Food & Dining,DEV-A1809503,web,Wallet,191245.66,success,192.153.81.254,1950.410000
